day,interest_tag,N Rows
3586291200,build-automation,3
3586291200,business-analysis,9
3586291200,business-intelligence,20
3586291200,c,1
3586291200,c#,37
3586291200,c++,13
3586291200,cad-modeling,1
3586291200,cad-part,1
3586291200,cad-rendering,2
3586291200,cad-sketching,1
3586291200,cad-visualization,2
3586291200,career-path,1
3586291200,cassandra,6
3586291200,chrome-extensions,1
3586291200,cinema-4d,1
3586291200,cloud-computing,43
3586291200,cloud-foundry,1
3586291200,clr,1
3586291200,communication,4
3586291200,compositing,1
3586291200,comptia-security+,9
3586291200,computer-science,2
3586291200,concept-design,1
3586291200,concurrency,2
3586291200,configuration-management,6
3586291200,continuous-integration,5
3586291200,couchdb,1
3586291200,cplusplus,13
3586291200,cpp,13
3586291200,crm,9
3586291200,cross-platform,1
3586291200,cryptography,17
3586291200,crystal-reports,7
3586291200,css,8
3586291200,css3,5
3586291200,cuda,1
3586291200,dashboards,7
3586291200,data,7
3586291200,data-analysis,46
3586291200,database-administration,7
3586291200,database-design,11
3586291200,database-developer-tools,2
3586291200,database-development,3
3586291200,data-modeling,6
3586291200,data-science,19
3586291200,data-structures,11
3586291200,data-visualization,16
3586291200,data-warehousing,1
3586291200,dates,1
3586291200,debugging,2
3586291200,dependency-injection,2
3586291200,deployment,1
3586291200,design-and-art,1
3586291200,design-patterns,30
3586291200,desktop-virtualization,2
3586291200,developer-tools,1
3586291200,devops,16
3586291200,digital-forensics,7
3586291200,disaster-recovery,10
3586291200,distributed-systems,10
3586291200,distributed-systems-patterns,5
3586291200,django,4
3586291200,docker,7
3586291200,documentation,1
3586291200,dojo,1
3586291200,domain-driven-design,1
3586291200,dynamic-programming,2
3586291200,ef,10
3586291200,elasticsearch,8
3586291200,electronics,2
3586291200,endpoint-management,8
3586291200,entity-framework,10
3586291200,es6,1
3586291200,excel,1
3586291200,express,4
3586291200,extjs,1
3586291200,facebook,1
3586291200,functional-programming,4
3586291200,fusion-360,1
3586291200,game-design,2
3586291200,game-programming,3
3586291200,general-programming,7
3586291200,generic-programming,1
3586291200,generics,1
3586291200,gherkin,1
3586291200,git,16
3586291200,github,3
3586291200,golang,11
3586291200,google-analytics,5
3586291200,google-big-query,2
3586291200,google-cloud,2
3586291200,google-compute,2
3586291200,graph-databases,1
3586291200,graphic-design,4
3586291200,grasshopper,1
3586291200,grunt.js,1
3586291200,gulp,1
3586291200,hadoop,7
3586291200,handlebars,1
3586291200,hardware,4
3586291200,hibernate,1
3586291200,houdini,2
3586291200,html,1
3586291200,html5,24
3586291200,http,4
3586291200,ice-cream-sandwich,14
3586291200,iis,1
3586291200,illustration,1
3586291200,illustrator,2
3586291200,image-editing,3
3586291200,image-processing,1
3586291200,incident-response,8
3586291200,information-architecture,4
3586291200,information-security,45
3586291200,integration-testing,2
3586291200,interactive-design,2
3586291200,internationalization,1
3586291200,inventor,1
3586291200,inversion-of-control,1
3586291200,ionic,1
3586291200,ios,8
3586291200,ios7,8
3586291200,ios8,8
3586291200,isomorphic-app,2
3586291200,it-fundamentals,32
3586291200,it-governance,10
3586291200,java,25
3586291200,javascript,31
3586291200,javascript-frameworks,31
3586291200,javascript-libraries,31
3586291200,jenkins,4
3586291200,jira,1
3586291200,jquery,9
3586291200,json,7
3586291200,junit,13
3586291200,justmock,13
3586291200,kanban,1
3586291200,knockout,1
3586291200,laravel,4
3586291200,leadership,5
3586291200,lean,1
3586291200,licensing,1
3586291200,lightroom,1
3586291200,linq,8
3586291200,linux,8
3586291200,localization,1
3586291200,lync-server,3
3586291200,machine-learning,34
3586291200,maintainable-code,4
3586291200,malware-analysis,10
3586291200,management,8
3586291200,mapreduce,6
3586291200,marketing,1
3586291200,memory-management,1
3586291200,messaging-collaboration,4
3586291200,metaprogramming,1
3586291200,microservices,4
3586291200,microsoft-azure,18
3586291200,microsoft-office,3
3586291200,mobile-design,10
3586291200,mobile-device-management,15
3586291200,model-view-viewmodel,1
3586291200,mongodb,17
3586291200,motion-graphics,1
3586291200,msil,1
3586291200,mvc,5
3586291200,mvc2,5
3586291200,mvc3,5
3586291200,mvc4,5
3586291200,mvc5,5
3586291200,mvc4-ioc,5
3586291200,mvc-html-helpers,5
3586291200,mvc-scaffolding,5
3586291200,mvc-testing,5
3586291200,mvvm,1
3586291200,mysql,1
3586291200,network-infrastructure,6
3586291200,network-security,22
3586291200,nodejs,24
3586291200,nosql,7
3586291200,nuget,1
3586291200,oauth,1
3586291200,object-oriented-programming,11
3586291200,object-relational-mapping,1
3586291200,office,3
3586291200,office-365,6
3586291200,offshore-development,1
3586291200,operating-systems,9
3586291200,orm,1
3586291200,pair-programming,2
3586291200,part-modeling,1
3586291200,payments,1
3586291200,penetration-testing,18
3586291200,performance,5
3586291200,performance-monitoring,2
3586291200,performance-optimization,5
3586291200,phonegap,1
3586291200,photography,1
3586291200,photoshop,6
3586291200,php,4
3586291200,pl-sql,1
3586291200,postgresql,5
3586291200,powershell,16
3586291200,powershell-v3,16
3586291200,premiere-pro,1
3586291200,prism,3
3586291200,productivity,3
3586291200,productivity-apps,2
3586291200,professional-development,3
3586291200,project-management,16
3586291200,puppet,3
3586291200,python,50
3586291200,rapid-application-development,3
3586291200,raspberry-pi,1
3586291200,react.js,13
3586291200,reactive,1
3586291200,readable-code,4
3586291200,real-time-communication,2
3586291200,redis,5
3586291200,refactoring,1
3586291200,regular-expressions,1
3586291200,reporting,5
3586291200,require-js,2
3586291200,requirements-gathering,6
3586291200,responsive-design,6
3586291200,rest,7
3586291200,restful-api,7
3586291200,rethinkdb,1
3586291200,revit,1
3586291200,r-framework,6
3586291200,rhino,1
3586291200,rhino-mock,1
3586291200,rtc,2
3586291200,ruby,9
3586291200,rust,1
3586291200,salesforce,3
3586291200,sap,2
3586291200,scala,1
3586291200,scalability,2
3586291200,scaling,2
3586291200,scrum,11
3586291200,secure-by-design,11
3586291200,security,8
3586291200,security-auditing,14
3586291200,security-fundamentals,25
3586291200,self-marketing,1
3586291200,server-infrastructure,10
3586291200,sharepoint,6
3586291200,signalr,1
3586291200,sketch,1
3586291200,sketchup,1
3586291200,soa,5
3586291200,soft-skills,4
3586291200,software-abstractions,1
3586291200,software-defined-networking,2
3586291200,software-development-process,5
3586291200,software-engineering,5
3586291200,software-maintenance,5
3586291200,software-practices,12
3586291200,solid,2
3586291200,solid-principles,2
3586291200,spa,1
3586291200,spark,5
3586291200,sprig,5
3586291200,spring,5
3586291200,spring-mvc,5
3586291200,sql,19
3586291200,sql-server,18
3586291200,ssas,5
3586291200,ssis,6
3586291200,ssrs,6
3586291200,storage,5
3586291200,streaming,1
3586291200,sublime,1
3586291200,sugar-crm,3
3586291200,swift,9
3586291200,task-parallel-library,1
3586291200,tcpip,3
3586291200,tdd,2
3586291200,technical-debt,5
3586291200,test-driven-development,2
3586291200,testing,2
3586291200,threading,2
3586291200,togaf,1
3586291200,troubleshooting,7
3586291200,t-sql,1
3586291200,typescript,13
3586291200,ui,3
3586291200,ui-design,8
3586291200,uml,1
3586291200,underscore.js,1
3586291200,unified-messaging,1
3586291200,unit-testing,13
3586291200,unity,3
3586291200,unreal-engine,3
3586291200,uv-mapping,1
3586291200,ux-design,1
3586291200,ux-design2,1
3586291200,validation,1
3586291200,video-editing,4
3586291200,vim,1
3586291200,virtualization,10
3586291200,virtual-reality,1
3586291200,visual-c++,13
3586291200,visual-design,12
3586291200,visualization-rendering,1
3586291200,visual-studio,3
3586291200,visual-studio-2010,1
3586291200,visual-studio-2012,1
3586291200,visual-studio-2013,1
3586291200,visual-studio-2015,1
3586291200,visual-studio-2010-performance-testing,2
3586291200,visual-studio-code,2
3586291200,visual-studio-data-tools,1
3586291200,visual-studio-team-system,1
3586291200,vmware-vsphere,7
3586291200,vsphere,7
3586291200,webapi,7
3586291200,webapi-ui,7
3586291200,web-components,1
3586291200,web-design,5
3586291200,web-graphics,1
3586291200,webmatrix,1
3586291200,web-services,2
3586291200,website-security,12
3586291200,webstorm,1
3586291200,windows-10,1
3586291200,windows-azure,18
3586291200,windows-communication-foundation,4
3586291200,windows-debugging,2
3586291200,windows-server,5
3586291200,wireless-networking,2
3586291200,wordpress,1
3586291200,wpf,6
3586291200,xamarin,7
3586291200,xaml,3
3586291200,xcode,3
3586291200,xml,1
3586377600,.net,42
3586377600,.net-distributed-systems,2
3586377600,2d-animation,3
3586377600,3d-animation,2
3586377600,3d-dynamics,2
3586377600,3d-lighting,2
3586377600,3d-modeling,4
3586377600,3d-rendering,4
3586377600,3d-rigging,1
3586377600,3d-sculpting,1
3586377600,3ds-max,2
3586377600,3d-texturing,2
3586377600,ado.net,1
3586377600,adobe,4
3586377600,after-effects,4
3586377600,agile,19
3586377600,ajax,9
3586377600,algorithms,4
3586377600,android,17
3586377600,angular,31
3586377600,api-design,6
3586377600,app-deployment,7
3586377600,application-virtualization,1
3586377600,architecture,6
3586377600,asp.net,35
3586377600,asp.net-core,31
3586377600,asp.net-mvc,19
3586377600,async,8
3586377600,aurelia,1
3586377600,authentication,9
3586377600,authorization,13
3586377600,automated-testing,8
3586377600,automation,15
3586377600,aws,11
3586377600,aws-databases,8
3586377600,azure,27
3586377600,azure-deployment,27
3586377600,azure-mobile-services,24
3586377600,backbone.js,1
3586377600,backbonedotjs,1
3586377600,backup-recovery,2
3586377600,bash,2
3586377600,beginner-programming,5
3586377600,big-data,18
3586377600,blender,1
3586377600,bootstrap,12
3586377600,bower,1
3586377600,broadcast-motion-graphics,1
3586377600,build-automation,2
3586377600,business-analysis,5
3586377600,business-intelligence,15
3586377600,c,1
3586377600,c#,47
3586377600,c++,2
3586377600,cad-drafting,1
3586377600,character-animation,2
3586377600,cinema-4d,2
3586377600,cloud-computing,32
3586377600,cms,1
3586377600,code-first,2
3586377600,compositing,1
3586377600,comptia-a+,4
3586377600,comptia-network+,4
3586377600,comptia-security+,6
3586377600,comptia-server+,4
3586377600,concurrency,2
3586377600,configuration-management,18
3586377600,continuous-integration,7
3586377600,cplusplus,2
3586377600,cpp,2
3586377600,cross-platform,2
3586377600,cryptography,4
3586377600,css,13
3586377600,css3,4
3586377600,data-analysis,19
3586377600,database-administration,13
3586377600,database-design,9
3586377600,database-developer-tools,6
3586377600,database-development,6
3586377600,data-modeling,1
3586377600,data-science,4
3586377600,data-structures,8
3586377600,data-visualization,10
3586377600,data-warehousing,5
3586377600,dependency-injection,2
3586377600,deployment,2
3586377600,design-and-art,1
3586377600,design-patterns,35
3586377600,desktop-virtualization,3
3586377600,developer-tools,6
3586377600,devops,26
3586377600,digital-forensics,6
3586377600,digital-painting,1
3586377600,disaster-recovery,6
3586377600,distributed-systems,2
3586377600,distributed-systems-patterns,2
3586377600,django,1
3586377600,docker,11
3586377600,domain-driven-design,4
3586377600,drafting-drawings,1
3586377600,dreamweaver,1
3586377600,dynamics-crm,1
3586377600,ef,17
3586377600,electronics,2
3586377600,endpoint-management,5
3586377600,entity-framework,17
3586377600,es6,8
3586377600,excel,2
3586377600,exchange-server,3
3586377600,express,1
3586377600,f#,1
3586377600,fsharp,1
3586377600,f-sharp,1
3586377600,functional-programming,6
3586377600,game-design,2
3586377600,game-programming,6
3586377600,general-programming,5
3586377600,generic-programming,2
3586377600,generics,2
3586377600,git,18
3586377600,github,3
3586377600,golang,1
3586377600,graphic-design,1
3586377600,hadoop,6
3586377600,hardware,7
3586377600,hibernate,1
3586377600,hive,2
3586377600,html,7
3586377600,html5,30
3586377600,http,8
3586377600,ice-cream-sandwich,17
3586377600,illustrator,2
3586377600,incident-response,1
3586377600,indexing,2
3586377600,information-security,28
3586377600,integration-testing,1
3586377600,interactive-design,1
3586377600,interfaces,2
3586377600,ios,6
3586377600,ios7,6
3586377600,ios8,6
3586377600,it-fundamentals,10
3586377600,it-governance,4
3586377600,java,13
3586377600,java-ee,1
3586377600,javascript,44
3586377600,javascript-frameworks,42
3586377600,javascript-libraries,42
3586377600,jenkins,3
3586377600,jquery,16
3586377600,json,7
3586377600,junit,18
3586377600,justmock,18
3586377600,kanban,1
3586377600,kendo,1
3586377600,kendo-ui,1
3586377600,knockout,1
3586377600,laravel,1
3586377600,leadership,9
3586377600,lightroom,1
3586377600,linq,6
3586377600,linux,3
3586377600,lync-server,4
3586377600,machine-learning,12
3586377600,maintainable-code,3
3586377600,malware-analysis,3
3586377600,management,7
3586377600,math,1
3586377600,maya,1
3586377600,mdx,1
3586377600,message-queues,2
3586377600,messaging,2
3586377600,metaprogramming,2
3586377600,microservices,3
3586377600,microsoft-azure,30
3586377600,microsoft-office,1
3586377600,microsoft-test-manager,1
3586377600,mobile-design,8
3586377600,mobile-device-management,1
3586377600,model-view-viewmodel,1
3586377600,mongodb,8
3586377600,motion-graphics,1
3586377600,mvc,19
3586377600,mvc2,19
3586377600,mvc3,19
3586377600,mvc4,19
3586377600,mvc5,19
3586377600,mvc4-ioc,19
3586377600,mvc-html-helpers,19
3586377600,mvc-scaffolding,19
3586377600,mvc-testing,19
3586377600,mvvm,1
3586377600,mysql,13
3586377600,network-infrastructure,25
3586377600,network-security,19
3586377600,nodejs,19
3586377600,nosql,2
3586377600,objective-c,1
3586377600,object-oriented-programming,10
3586377600,object-relational-mapping,4
3586377600,office,1
3586377600,office-365,6
3586377600,offshore-development,4
3586377600,operating-systems,21
3586377600,oracle-database,2
3586377600,orm,4
3586377600,penetration-testing,7
3586377600,performance,15
3586377600,performance-monitoring,5
3586377600,performance-optimization,15
3586377600,perl,1
3586377600,photography,1
3586377600,photoshop,5
3586377600,php,5
3586377600,pig-latin,1
3586377600,pl-sql,1
3586377600,postgresql,2
3586377600,powershell,16
3586377600,powershell-v3,16
3586377600,productivity-apps,1
3586377600,professional-development,12
3586377600,project-management,15
3586377600,puppet,1
3586377600,python,23
3586377600,rabbitmq,2
3586377600,raspberry-pi,4
3586377600,react.js,19
3586377600,reactive,1
3586377600,readable-code,3
3586377600,red-giant-suites,1
3586377600,refactoring,4
3586377600,reporting,1
3586377600,require-js,2
3586377600,requirements-gathering,3
3586377600,resharper,1
3586377600,responsive-design,3
3586377600,rest,6
3586377600,restful-api,6
3586377600,rethinkdb,2
3586377600,revit,1
3586377600,ruby,4
3586377600,ruby-on-rails,4
3586377600,scalability,5
3586377600,scaling,5
3586377600,scrum,13
3586377600,search,1
3586377600,secure-by-design,3
3586377600,security,3
3586377600,security-auditing,3
3586377600,security-fundamentals,15
3586377600,selenium,2
3586377600,server-infrastructure,21
3586377600,sharepoint,6
3586377600,signalr,1
3586377600,sketch,1
3586377600,sketchup,1
3586377600,soa,2
3586377600,soft-skills,4
3586377600,software-abstractions,1
3586377600,software-defined-networking,2
3586377600,software-development-process,6
3586377600,software-engineering,6
3586377600,software-maintenance,6
3586377600,software-practices,8
3586377600,solid,2
3586377600,solid-principles,2
3586377600,spa,4
3586377600,spark,2
3586377600,sprig,3
3586377600,spring,3
3586377600,spring-mvc,3
3586377600,sql,22
3586377600,sql-server,26
3586377600,ssis,2
3586377600,ssms,1
3586377600,ssrs,1
3586377600,storage,2
3586377600,sublime,6
3586377600,swift,5
3586377600,tcpip,1
3586377600,tdd,9
3586377600,technical-debt,6
3586377600,telerik-controls,1
3586377600,telerik-reporting,1
3586377600,test-driven-development,9
3586377600,testing,4
3586377600,tfs,3
3586377600,tfs-2010,3
3586377600,tfs-2012,3
3586377600,tfs-2013,3
3586377600,togaf,1
3586377600,troubleshooting,4
3586377600,t-sql,6
3586377600,typescript,18
3586377600,ui,5
3586377600,ui-design,8
3586377600,uml,1
3586377600,unit-testing,18
3586377600,unreal-engine,3
3586377600,ux-design,3
3586377600,ux-design2,3
3586377600,video-editing,2
3586377600,vim,6
3586377600,virtualization,19
3586377600,visual-c++,2
3586377600,visual-design,8
3586377600,visual-studio,4
3586377600,visual-studio-2010,3
3586377600,visual-studio-2012,3
3586377600,visual-studio-2013,3
3586377600,visual-studio-2015,3
3586377600,visual-studio-2010-performance-testing,5
3586377600,visual-studio-code,3
3586377600,visual-studio-data-tools,3
3586377600,visual-studio-team-system,3
3586377600,vmware-vcloud,4
3586377600,vmware-vsphere,5
3586377600,v-ray,1
3586377600,vsphere,5
3586377600,webapi,9
3586377600,webapi-ui,9
3586377600,web-design,1
3586377600,webforms,1
3586377600,webforms-mobile,1
3586377600,webmatrix,6
3586377600,web-server-administration,4
3586377600,website-security,8
3586377600,websockets,2
3586377600,webstorm,6
3586377600,windows,1
3586377600,windows-10,1
3586377600,windows-7-development,1
3586377600,windows-8-development,1
3586377600,windows-azure,30
3586377600,windows-communication-foundation,6
3586377600,windows-server,4
3586377600,winjs,1
3586377600,wireless-networking,3
3586377600,wordpress,1
3586377600,wpf,3
3586377600,xamarin,5
3586377600,xaml,5
3586377600,xenapp,1
3586377600,xendesktop,1
3586377600,xml,7
3586377600,xml-reporting,7
3586464000,.net,13
3586464000,.net-debugging,1
3586464000,2d-animation,2
3586464000,3d-animation,1
3586464000,3d-rendering,1
3586464000,3ds-max,3
3586464000,3d-texturing,1
3586464000,3d-visualization,2
3586464000,acrobat,2
3586464000,adobe,5
3586464000,after-effects,4
3586464000,agile,14
3586464000,algorithms,4
3586464000,android,1
3586464000,angular,19
3586464000,animation,1
3586464000,api-design,1
3586464000,application-virtualization,1
3586464000,architecture,2
3586464000,arduino,1
3586464000,asp.net,10
3586464000,asp.net-core,11
3586464000,asp.net-mvc,5
3586464000,async,1
3586464000,audio,1
3586464000,authentication,1
3586464000,authorization,2
3586464000,autocad,1
3586464000,automated-testing,8
3586464000,automation,9
3586464000,aws,4
3586464000,aws-databases,4
3586464000,azure,6
3586464000,azure-deployment,6
3586464000,azure-mobile-services,6
3586464000,beginner-programming,1
3586464000,big-data,9
3586464000,bootstrap,3
3586464000,build-automation,4
3586464000,business-analysis,8
3586464000,business-intelligence,13
3586464000,c,2
3586464000,c#,17
3586464000,c++,4
3586464000,cad-documentation,4
3586464000,cad-rendering,1
3586464000,cad-visualization,1
3586464000,cam,1
3586464000,cassandra,1
3586464000,cloud-computing,20
3586464000,communication,6
3586464000,comptia-security+,1
3586464000,computer-science,1
3586464000,configuration-management,2
3586464000,cplusplus,4
3586464000,cpp,4
3586464000,cryptography,5
3586464000,css,3
3586464000,css3,1
3586464000,customer-service,1
3586464000,data,4
3586464000,data-analysis,15
3586464000,database-administration,9
3586464000,database-design,5
3586464000,database-developer-tools,4
3586464000,database-development,2
3586464000,data-science,8
3586464000,data-structures,1
3586464000,data-visualization,4
3586464000,data-warehousing,4
3586464000,debugging,1
3586464000,dependency-injection,1
3586464000,design-and-art,1
3586464000,design-patterns,12
3586464000,developer-tools,3
3586464000,devops,8
3586464000,digital-audio,2
3586464000,digital-forensics,3
3586464000,digital-painting,3
3586464000,disaster-recovery,1
3586464000,distributed-systems,1
3586464000,distributed-version-control,1
3586464000,docker,1
3586464000,documentation,4
3586464000,domain-driven-design,1
3586464000,ef,5
3586464000,electronics,1
3586464000,endpoint-management,2
3586464000,entity-framework,5
3586464000,environment-lighting,1
3586464000,environment-modeling,2
3586464000,es6,1
3586464000,excel,14
3586464000,express,1
3586464000,facebook,3
3586464000,functional-programming,1
3586464000,game-art,2
3586464000,game-modeling,2
3586464000,game-programming,8
3586464000,general-programming,1
3586464000,git,4
3586464000,github,1
3586464000,google-analytics,3
3586464000,gradle,1
3586464000,hadoop,4
3586464000,hard-surface-modeling,1
3586464000,hardware,2
3586464000,hibernate,1
3586464000,html,2
3586464000,html5,14
3586464000,http,1
3586464000,ice-cream-sandwich,1
3586464000,iis,1
3586464000,illustrator,4
3586464000,image-editing,3
3586464000,incident-response,2
3586464000,information-security,12
3586464000,interfaces,1
3586464000,internet-of-things,1
3586464000,inventor,1
3586464000,inversion-of-control,1
3586464000,ios,2
3586464000,ios7,2
3586464000,ios8,2
3586464000,it-fundamentals,5
3586464000,it-governance,1
3586464000,java,9
3586464000,java-ee,1
3586464000,javascript,24
3586464000,javascript-frameworks,23
3586464000,javascript-libraries,23
3586464000,jquery,5
3586464000,json,2
3586464000,junit,4
3586464000,justmock,4
3586464000,leadership,10
3586464000,lightroom,1
3586464000,linq,1
3586464000,linux,3
3586464000,logging,1
3586464000,logparser,1
3586464000,machine-learning,10
3586464000,maintainable-code,1
3586464000,malware-analysis,4
3586464000,management,9
3586464000,mapreduce,2
3586464000,marketing,3
3586464000,microsoft-azure,11
3586464000,microsoft-office,9
3586464000,microsoft-test-manager,1
3586464000,mobile-design,5
3586464000,mobile-device-management,1
3586464000,mongodb,2
3586464000,mvc,5
3586464000,mvc2,5
3586464000,mvc3,5
3586464000,mvc4,5
3586464000,mvc5,5
3586464000,mvc4-ioc,5
3586464000,mvc-html-helpers,5
3586464000,mvc-scaffolding,5
3586464000,mvc-testing,5
3586464000,mysql,4
3586464000,network-infrastructure,5
3586464000,network-security,6
3586464000,nodejs,9
3586464000,nosql,1
3586464000,object-oriented-programming,4
3586464000,office,9
3586464000,office-365,5
3586464000,operating-systems,5
3586464000,outlook,3
3586464000,penetration-testing,3
3586464000,performance,4
3586464000,performance-monitoring,2
3586464000,performance-optimization,4
3586464000,photography,3
3586464000,photoshop,10
3586464000,php,2
3586464000,pl-sql,1
3586464000,postgresql,2
3586464000,powerpivot,2
3586464000,powerpoint,2
3586464000,powershell,11
3586464000,powershell-v3,11
3586464000,premiere-pro,2
3586464000,problem-solving,3
3586464000,productivity,4
3586464000,productivity-apps,7
3586464000,professional-development,11
3586464000,project-management,20
3586464000,puppet,4
3586464000,python,23
3586464000,querying,1
3586464000,react.js,10
3586464000,readable-code,1
3586464000,refactoring,1
3586464000,reporting,3
3586464000,require-js,1
3586464000,requirements-gathering,1
3586464000,responsive-design,1
3586464000,rest,1
3586464000,restful-api,1
3586464000,rethinkdb,1
3586464000,revit,1
3586464000,r-framework,6
3586464000,routing,1
3586464000,routing-switching,1
3586464000,salesforce,1
3586464000,scrum,5
3586464000,secure-by-design,2
3586464000,security-auditing,4
3586464000,security-fundamentals,3
3586464000,selenium,8
3586464000,seo,1
3586464000,server-infrastructure,4
3586464000,sharepoint,5
3586464000,sketchup,1
3586464000,social-media,5
3586464000,soft-skills,6
3586464000,software-development-process,1
3586464000,software-engineering,1
3586464000,software-maintenance,1
3586464000,software-practices,2
3586464000,source-control,1
3586464000,sprig,1
3586464000,spring,1
3586464000,spring-mvc,1
3586464000,sql,18
3586464000,sql-server,16
3586464000,ssas,4
3586464000,ssis,5
3586464000,ssms,3
3586464000,ssrs,1
3586464000,storage,4
3586464000,sublime,3
3586464000,swift,1
3586464000,switching,1
3586464000,tdd,1
3586464000,technical-debt,1
3586464000,test-driven-development,1
3586464000,testing,2
3586464000,tfs,1
3586464000,tfs-2010,1
3586464000,tfs-2012,1
3586464000,tfs-2013,1
3586464000,troubleshooting,4
3586464000,t-sql,3
3586464000,typescript,5
3586464000,ui,2
3586464000,ui-design,5
3586464000,unit-testing,4
3586464000,unity,2
3586464000,unreal-engine,4
3586464000,ux-design,1
3586464000,ux-design2,1
3586464000,video-editing,3
3586464000,vim,3
3586464000,virtualization,2
3586464000,virtual-reality,1
3586464000,visio,2
3586464000,visual-c++,4
3586464000,visual-design,5
3586464000,visual-studio,1
3586464000,visual-studio-2010,1
3586464000,visual-studio-2012,1
3586464000,visual-studio-2013,1
3586464000,visual-studio-2015,1
3586464000,visual-studio-2010-performance-testing,2
3586464000,visual-studio-code,1
3586464000,visual-studio-data-tools,1
3586464000,visual-studio-team-system,1
3586464000,vmware-vcloud,1
3586464000,vmware-vsphere,6
3586464000,v-ray,3
3586464000,vsphere,6
3586464000,webapi,1
3586464000,webapi-ui,1
3586464000,web-components,1
3586464000,web-design,1
3586464000,web-graphics,1
3586464000,webmatrix,3
3586464000,web-server-administration,1
3586464000,website-security,2
3586464000,webstorm,3
3586464000,windows-10,2
3586464000,windows-azure,11
3586464000,windows-debugging,1
3586464000,windows-server,1
3586464000,xamarin,1
3586464000,xml,1
3586464000,xml-reporting,1
3586550400,.net,5
3586550400,3d-animation,1
3586550400,3d-dynamics,1
3586550400,3d-lighting,1
3586550400,3d-modeling,1
3586550400,3d-rendering,1
3586550400,3d-rigging,1
3586550400,3ds-max,1
3586550400,3d-texturing,1
3586550400,adobe,1
3586550400,after-effects,1
3586550400,agile,2
3586550400,ajax,1
3586550400,algorithms,1
3586550400,android,4
3586550400,angular,12
3586550400,api-design,2
3586550400,arnold,1
3586550400,asp.net,5
3586550400,asp.net-core,5
3586550400,asp.net-mvc,5
3586550400,async,3
3586550400,authorization,2
3586550400,automation,3
3586550400,aws,2
3586550400,aws-databases,2
3586550400,azure,2
3586550400,azure-deployment,2
3586550400,azure-mobile-services,2
3586550400,big-data,5
3586550400,bootstrap,4
3586550400,business-intelligence,4
3586550400,c#,10
3586550400,c++,3
3586550400,cloud-computing,6
3586550400,communication,4
3586550400,compositing,1
3586550400,comptia-a+,1
3586550400,comptia-linux+,1
3586550400,comptia-network+,1
3586550400,comptia-server+,1
3586550400,concurrency,1
3586550400,continuous-integration,1
3586550400,cplusplus,3
3586550400,cpp,3
3586550400,crm,1
3586550400,cross-platform,1
3586550400,cryptography,1
3586550400,css,9
3586550400,css3,2
3586550400,data-analysis,9
3586550400,database-administration,5
3586550400,database-design,2
3586550400,database-developer-tools,1
3586550400,database-development,1
3586550400,data-science,6
3586550400,data-structures,1
3586550400,data-visualization,7
3586550400,dependency-injection,1
3586550400,design-and-art,1
3586550400,design-patterns,9
3586550400,developer-tools,1
3586550400,devops,3
3586550400,digital-forensics,1
3586550400,dynamic-programming,1
3586550400,ef,3
3586550400,elasticsearch,1
3586550400,entity-framework,3
3586550400,es6,4
3586550400,express,1
3586550400,flux,1
3586550400,game-design,1
3586550400,game-modeling,1
3586550400,generic-programming,1
3586550400,generics,1
3586550400,git,5
3586550400,graphic-design,1
3586550400,hardware,1
3586550400,houdini,1
3586550400,html,4
3586550400,html5,13
3586550400,http,5
3586550400,ice-cream-sandwich,4
3586550400,illustrator,2
3586550400,information-security,10
3586550400,internet-of-things,1
3586550400,ios,3
3586550400,ios7,3
3586550400,ios8,3
3586550400,isomorphic-app,1
3586550400,it-fundamentals,2
3586550400,java,10
3586550400,java-ee,1
3586550400,javascript,15
3586550400,javascript-frameworks,13
3586550400,javascript-libraries,13
3586550400,jquery,7
3586550400,json,1
3586550400,junit,3
3586550400,justmock,3
3586550400,kanban,1
3586550400,knockout,1
3586550400,leadership,2
3586550400,linq,3
3586550400,linux,3
3586550400,machine-learning,8
3586550400,maintainable-code,2
3586550400,math,1
3586550400,maya,1
3586550400,medical-design,1
3586550400,metaprogramming,1
3586550400,microservices,1
3586550400,microsoft-azure,2
3586550400,microsoft-office,1
3586550400,mobile-design,3
3586550400,mongodb,2
3586550400,mvc,5
3586550400,mvc2,5
3586550400,mvc3,5
3586550400,mvc4,5
3586550400,mvc5,5
3586550400,mvc4-ioc,5
3586550400,mvc-html-helpers,5
3586550400,mvc-scaffolding,5
3586550400,mvc-testing,5
3586550400,mysql,1
3586550400,network-infrastructure,1
3586550400,network-security,2
3586550400,nodejs,11
3586550400,nuke,1
3586550400,object-oriented-programming,1
3586550400,office,1
3586550400,office-365,1
3586550400,offshore-development,1
3586550400,opencv,1
3586550400,operating-systems,1
3586550400,pair-programming,1
3586550400,penetration-testing,2
3586550400,performance,3
3586550400,performance-optimization,3
3586550400,photoshop,2
3586550400,php,1
3586550400,pipeline,1
3586550400,postgresql,2
3586550400,powershell,2
3586550400,powershell-v3,2
3586550400,professional-development,1
3586550400,project-management,1
3586550400,python,11
3586550400,rapid-application-development,1
3586550400,react.js,7
3586550400,readable-code,2
3586550400,real-time-communication,1
3586550400,redis,1
3586550400,require-js,1
3586550400,responsive-design,1
3586550400,rest,6
3586550400,restful-api,6
3586550400,r-framework,4
3586550400,routing,1
3586550400,routing-switching,1
3586550400,rtc,1
3586550400,ruby,1
